epoch,truth,pred_v22_base,pred_ruleb_raw,pred_ruleb_core_a,pred_ruleb_core_b,pred_ruleb_core_c,pred_ruleb_core_a_bear,pred_ruleb_core_a_bull,trigger_ruleb_raw,trigger_ruleb_core_a,trigger_ruleb_core_b,trigger_ruleb_core_c,trigger_ruleb_core_a_bear,trigger_ruleb_core_a_bull,override_help_class_ruleb_raw,override_help_class_ruleb_core_a,override_help_class_ruleb_core_b,override_help_class_ruleb_core_c,override_help_class_ruleb_core_a_bear,override_help_class_ruleb_core_a_bull,override_side_class_ruleb_raw,override_side_class_ruleb_core_a,override_side_class_ruleb_core_b,override_side_class_ruleb_core_c,override_side_class_ruleb_core_a_bear,override_side_class_ruleb_core_a_bull,reason_ruleb_raw,reason_ruleb_core_a,reason_ruleb_core_b,reason_ruleb_core_c,reason_ruleb_core_a_bear,reason_ruleb_core_a_bull,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_persist_2of3,ruleb_warn_count_3,fast_alt_3epoch,fs_disagree_count_3,phase_disagree_count_3,polarity_inv_count_3,hinge_flip_count_3,energy_flip_count_3,width_rebound_pattern_3,width_monotonic_collapse_3,osc_core_phase,osc_core_fs,osc_core_fastalt,osc_core_count,osc_core_a,osc_core_b,osc_core_c,oscillation_score_v24,oscillation_warning_v24,fan_width_velocity,fan_energy_total,energy_delta,trigger_reason,trigger_detail
320997,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.1130|abs_hinge=0.2932|transition=1|phase3=0|fs3=0|fast_alt=0|core_count=0,,,,,,1.1129530002544925,0.2932370400084516,1,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,103.2797543821216,5.54362598957232,4.076694605884768,ruleb_raw,"phase3=0,fs3=0,fast_alt=0,core_count=0,slow=1.1130,abs_hinge=0.2932,transition=1"
320998,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.8529405720510117,0.4168001713846043,1,1,1,2,1,1,1,1,0,3,0,0,0,0,1,1,0,0,0,3,1,-40.17281906226708,4.169495597725472,-1.3741303918468475,ruleb_raw,"phase3=1,fs3=1,fast_alt=1,core_count=1,slow=1.8529,abs_hinge=0.4168,transition=1"
320998,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.7697532613055955,0.1021654883899352,1,0,1,2,0,2,2,1,0,2,0,0,1,1,0,2,1,1,0,4,1,-46.97586652971222,2.3023060095765686,-1.8671895881489036,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.7698,abs_hinge=0.1022,transition=1"
320999,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1752406239247648,1.0,2,0,0,1,0,2,3,0,0,1,0,1,1,1,0,2,1,1,0,3,1,-12.224352665434708,1.2826208914466406,-1.019685118129928,osc_core_a|osc_core_b,"phase3=3,fs3=2,fast_alt=0,core_count=2,slow=0.1752,abs_hinge=1.0000,transition=2"
321000,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6170529807659477,0.0666678750931185,1,0,0,0,1,2,2,1,0,1,0,0,1,1,1,3,1,1,1,5,1,19.166859827601,2.1515839175281144,0.8689630260814738,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.6171,abs_hinge=0.0667,transition=1"
321007,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1193233869507821,1.0,2,0,0,0,0,3,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,12.581772056786576,0.3700862761161261,-1.081072841427158,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.1193,abs_hinge=1.0000,transition=2"
321008,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3568221217774407,0.3361831253663888,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-52.36631023665541,3.6056435760583554,3.2355572999422293,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3568,abs_hinge=0.3362,transition=0"
321009,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1703378925267316,1.0,2,0,0,0,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,51.68717096495675,0.7355036373137409,-2.8701399387446145,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1703,abs_hinge=1.0000,transition=2"
321011,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4603121501932037,0.3797044216125154,0,0,0,0,1,2,1,0,0,2,0,0,0,1,1,2,1,0,1,3,1,-7.930378085176926,2.668362454536691,0.4796326961077284,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.4603,abs_hinge=0.3797,transition=0"
321023,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3515458914298506,0.217582731171065,1,0,0,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,79.88220754534996,1.43127366338922,-2.204160214481817,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3515,abs_hinge=0.2176,transition=1"
321024,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2126097116997698,0.4768039581979276,0,0,0,0,1,2,1,0,0,2,1,0,0,1,1,2,1,0,1,4,1,-41.96014664891118,0.6005549074016017,-0.8307187559876184,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.2126,abs_hinge=0.4768,transition=0"
321032,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2225791469954856,0.5363351713877749,2,0,0,0,1,2,2,0,0,1,0,0,1,1,1,3,1,1,1,4,1,9.661047565445188,0.835524711128528,-1.0309752013981777,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.2226,abs_hinge=0.5363,transition=2"
321033,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.0751219666271936,1.0,1,0,0,0,1,2,2,0,0,2,0,0,1,1,1,3,1,1,1,4,1,10.849429988273188,1.069475671292821,0.23395096016429306,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.0751,abs_hinge=1.0000,transition=1"
321034,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1355125218851753,1.0,2,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,1.4094644034048542,1.6332725861357176,0.5637969148428965,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1355,abs_hinge=1.0000,transition=2"
321035,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4222681415303668,1.0,2,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,-30.124363342285505,4.263228751027782,2.6299561648920644,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4223,abs_hinge=1.0000,transition=2"
321036,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1715900103645253,0.2999587310314662,0,0,0,0,1,2,2,0,0,1,1,0,1,1,1,3,1,1,1,5,1,48.78592303095502,1.234712787074386,-3.028515963953396,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.1716,abs_hinge=0.3000,transition=0"
321043,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4865274294679693,1.0,2,0,0,0,1,2,2,0,0,2,0,0,1,1,1,3,1,1,1,4,1,39.59456344024511,1.2147804778887803,-0.5465795928303123,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.4865,abs_hinge=1.0000,transition=2"
321049,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.123523370904877,0.3931572784302981,1,0,0,0,1,2,1,2,0,3,1,0,0,1,1,2,1,0,1,5,1,-12.113910868036328,0.8594984100654983,-0.759251699093511,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.1235,abs_hinge=0.3932,transition=1"
321056,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.8981389856362512,0.2067551283178011,1,0,0,0,0,2,2,0,0,2,1,0,1,1,0,2,1,1,0,4,1,-35.01554020436015,2.699939512678611,2.1764811877965258,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.8981,abs_hinge=0.2068,transition=1"
321057,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3640856007459661,1.0,1,0,0,0,0,2,2,0,0,3,1,0,1,1,0,2,1,1,0,4,1,60.72037125442876,2.609623687894782,-0.09031582478382916,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3641,abs_hinge=1.0000,transition=1"
321069,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2649774617766525,1.0,2,0,0,0,0,2,2,1,0,1,1,0,1,1,0,2,1,1,0,5,1,27.79782882833388,0.7211311446262698,-0.5924535705671587,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.2650,abs_hinge=1.0000,transition=2"
321070,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5232956813651981,0.3289345320794951,0,0,0,0,0,2,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-30.241422666906143,1.1352366159153462,0.4141054712890764,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5233,abs_hinge=0.3289,transition=0"
321071,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6416167731531459,1.0,2,0,0,0,0,2,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,20.868042099667942,1.4445910498634476,0.30935443394810136,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.6416,abs_hinge=1.0000,transition=2"
321073,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.8150987615772465,0.2460945920612395,0,0,0,0,1,2,1,0,0,2,0,0,0,1,1,2,1,0,1,3,1,-57.7408241522644,4.267189149371916,3.3795341120094236,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=1.8151,abs_hinge=0.2461,transition=0"
321075,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3245786817369662,0.8717563213593725,2,0,0,0,0,3,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,5.673458982346347,2.7426132412711013,0.8507633180925045,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.3246,abs_hinge=0.8718,transition=2"
321076,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3133007164014998,0.2335711680170472,0,0,0,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,-55.83035817508062,2.3115679908223683,-0.431045250448733,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.3133,abs_hinge=0.2336,transition=0"
321077,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1921940071570134,1.0,2,0,0,0,1,2,2,0,0,2,1,0,1,1,1,3,1,1,1,5,1,41.80347638308013,0.7442603361469082,-1.56730765467546,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.1922,abs_hinge=1.0000,transition=2"
321079,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3385008636614657,0.0627974953511434,1,0,0,0,1,2,2,0,0,2,1,0,1,1,1,3,1,1,1,5,1,56.475212266348535,0.9682145757342367,-1.0402061087588663,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.3385,abs_hinge=0.0628,transition=1"
321084,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.6520550630793878,0.1527703812205922,2,0,0,0,0,3,2,2,0,1,0,0,1,1,0,2,1,1,0,4,1,8.231333398885909,2.2801661254161445,1.0185786882866523,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.6521,abs_hinge=0.1528,transition=2"
321086,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4437579108871432,1.0,2,0,0,0,0,2,2,1,0,2,1,0,1,1,0,2,1,1,0,5,1,23.67963004457124,0.8959746373657254,0.3016440669707663,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4438,abs_hinge=1.0000,transition=2"
321088,Bear,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,BAD_SUPPRESS_RIGHT_BEAR,,,,,,ruleb_raw|side=both|slow=2.6127|abs_hinge=0.2744|transition=1|phase3=1|fs3=1|fast_alt=0|core_count=0,,,,,,2.6127171132484364,0.2744220533977932,1,1,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,187.37434848587145,13.42692248122512,11.272714135991919,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=2.6127,abs_hinge=0.2744,transition=1"
321096,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2979127750986663,1.0,2,0,0,0,1,2,2,0,0,2,1,0,1,1,1,3,1,1,1,5,1,36.2610849768389,0.4666890487169439,-2.164155570872026,osc_core_a|osc_core_b|osc_core_c,"phase3=2,fs3=2,fast_alt=1,core_count=3,slow=0.2979,abs_hinge=1.0000,transition=2"
321108,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.483404212836831,0.1805252571993979,1,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,0.3551758391258772,1.342910439274419,0.16201014492253263,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4834,abs_hinge=0.1805,transition=1"
321109,Bear,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.14447982368074,0.3644160514537566,0,0,0,0,0,2,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,-38.4519227976416,1.1799527416787896,-0.1629576975956295,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1445,abs_hinge=0.3644,transition=0"
321114,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.8681821658592526,0.2165239171391087,1,0,0,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,44.12063746798958,2.052923328101315,-2.113998102329788,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.8682,abs_hinge=0.2165,transition=1"
321116,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.1271086226061015,0.5655999683169654,2,0,0,0,0,2,2,0,0,1,0,0,1,1,0,2,1,1,0,3,1,-6.275877165477141,0.5667469063773751,-0.8868859586127658,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.1271,abs_hinge=0.5656,transition=2"
321123,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.9794819981998444,1.0,2,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,3,1,52.30293580333819,2.314849266698729,0.16805954912706467,ruleb_raw,"phase3=1,fs3=2,fast_alt=0,core_count=1,slow=0.9795,abs_hinge=1.0000,transition=2"
321124,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.530277666857728,0.14346016723514,1,0,0,1,0,2,2,0,0,1,1,0,1,1,0,2,1,1,0,4,1,-16.94324691509246,1.284018420987195,-1.030830845711534,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5303,abs_hinge=0.1435,transition=1"
321125,Bull,Bear,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.4241525166271458,0.3348967466624457,1,0,0,1,0,2,2,1,0,2,1,0,1,1,0,2,1,1,0,5,1,64.49772417842178,2.230158444561312,0.9461400235741171,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.4242,abs_hinge=0.3349,transition=1"
321136,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5890496320917009,1.0,2,0,0,0,0,2,2,1,0,3,1,0,1,1,0,2,1,1,0,5,1,-110.24986440953217,1.3010859510832231,-4.286499384421404,osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=0.5890,abs_hinge=1.0000,transition=2"
321139,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.0215712972767506,0.5442750011389613,1,1,0,1,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,2,1,62.48799334622163,3.633753288691878,2.767924338175362,ruleb_raw,"phase3=0,fs3=2,fast_alt=0,core_count=1,slow=2.0216,abs_hinge=0.5443,transition=1"
321146,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.3730858641229133,1.0,2,0,0,0,1,2,1,0,0,2,0,0,0,1,1,2,1,0,1,3,1,-2.5669217853428563,0.8724350542324828,0.5587713584263838,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.3731,abs_hinge=1.0000,transition=2"
321147,Bull,Bull,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.2615417695506039,0.0876667931900281,0,0,0,0,1,2,1,0,0,3,0,1,0,1,1,2,1,0,1,3,1,-4.857060846625245,0.5663777032968937,-0.30605735093558906,osc_core_a|osc_core_c,"phase3=1,fs3=2,fast_alt=1,core_count=2,slow=0.2615,abs_hinge=0.0877,transition=0"
321157,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5874145517500438,0.0150174703357513,1,0,0,0,0,3,2,0,0,2,0,0,1,1,0,2,1,1,0,3,1,4.022146235714899,2.189917494868496,1.4400985992215283,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.5874,abs_hinge=0.0150,transition=1"
321158,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,0.5440717359670089,1.0,2,0,0,0,0,3,2,0,0,3,0,0,1,1,0,2,1,1,0,3,1,-33.512574896536535,1.239094000251498,-0.9508234946169978,osc_core_a|osc_core_b,"phase3=2,fs3=3,fast_alt=0,core_count=2,slow=0.5441,abs_hinge=1.0000,transition=2"
321159,Unknown,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,2.218758707011148,0.1601499643041672,1,1,0,1,0,2,2,1,0,3,1,0,1,1,0,2,1,1,0,5,1,186.19031092207297,7.1487427469437534,5.909648746692255,ruleb_raw|osc_core_a|osc_core_b,"phase3=2,fs3=2,fast_alt=0,core_count=2,slow=2.2188,abs_hinge=0.1601,transition=1"
321170,Bull,Bear,Neutral,Bear,Bear,Bear,Bear,Bear,1,0,0,0,0,0,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,GOOD_SUPPRESS_WRONG_BEAR,,,,,,ruleb_raw|side=both|slow=1.9026|abs_hinge=0.1618|transition=1|phase3=0|fs3=0|fast_alt=0|core_count=0,,,,,,1.9026312620244423,0.1617608164018711,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,206.55452258815055,4.5385914665566816,0.8168129094647156,ruleb_raw,"phase3=0,fs3=0,fast_alt=0,core_count=0,slow=1.9026,abs_hinge=0.1618,transition=1"
321172,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,,,,,,,,,1.0577835626609158,1.0,2,1,1,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,3,1,50.57144835496729,2.51713421725799,1.3961246166381898,ruleb_raw,"phase3=1,fs3=1,fast_alt=0,core_count=0,slow=1.0578,abs_hinge=1.0000,transition=2"
